survey_id,question_id,image_id,dataset,filename,type,disease_token
19,779,209,CHASE,001691-laddernet-chase.png,segmap,normal
19,779,4,CHASE,001691.png,original,normal
19,780,129,CHASE,001691-unet-chase.png,segmap,normal
19,780,174,CHASE,001691-iternet_uni-chase.png,segmap,normal
19,780,4,CHASE,001691.png,original,normal
19,781,181,CHASE,001691-eswanet-chase.png,segmap,normal
19,781,206,CHASE,001691-vgan-chase.png,segmap,normal
19,781,4,CHASE,001691.png,original,normal
19,782,172,CHASE,001691-saunet-chase.png,segmap,normal
19,782,181,CHASE,001691-eswanet-chase.png,segmap,normal
19,782,4,CHASE,001691.png,original,normal
19,783,191,CHASE,001691-vesselunet-chase.png,segmap,normal
19,783,209,CHASE,001691-laddernet-chase.png,segmap,normal
19,783,4,CHASE,001691.png,original,normal
19,784,51,CHASE,001691-iternet-chase.png,segmap,normal
19,784,206,CHASE,001691-vgan-chase.png,segmap,normal
19,784,4,CHASE,001691.png,original,normal
19,785,51,CHASE,001691-iternet-chase.png,segmap,normal
19,785,174,CHASE,001691-iternet_uni-chase.png,segmap,normal
19,785,4,CHASE,001691.png,original,normal
19,786,51,CHASE,001691-iternet-chase.png,segmap,normal
19,786,191,CHASE,001691-vesselunet-chase.png,segmap,normal
19,786,4,CHASE,001691.png,original,normal
19,787,51,CHASE,001691-iternet-chase.png,segmap,normal
19,787,209,CHASE,001691-laddernet-chase.png,segmap,normal
19,787,4,CHASE,001691.png,original,normal
19,788,51,CHASE,001691-iternet-chase.png,segmap,normal
19,788,129,CHASE,001691-unet-chase.png,segmap,normal
19,788,4,CHASE,001691.png,original,normal
19,789,174,CHASE,001691-iternet_uni-chase.png,segmap,normal
19,789,181,CHASE,001691-eswanet-chase.png,segmap,normal
19,789,4,CHASE,001691.png,original,normal
19,790,174,CHASE,001691-iternet_uni-chase.png,segmap,normal
19,790,191,CHASE,001691-vesselunet-chase.png,segmap,normal
19,790,4,CHASE,001691.png,original,normal
19,791,174,CHASE,001691-iternet_uni-chase.png,segmap,normal
19,791,191,CHASE,001691-vesselunet-chase.png,segmap,normal
19,791,4,CHASE,001691.png,original,normal
19,792,172,CHASE,001691-saunet-chase.png,segmap,normal
19,792,191,CHASE,001691-vesselunet-chase.png,segmap,normal
19,792,4,CHASE,001691.png,original,normal
19,793,191,CHASE,001691-vesselunet-chase.png,segmap,normal
19,793,206,CHASE,001691-vgan-chase.png,segmap,normal
19,793,4,CHASE,001691.png,original,normal
19,794,172,CHASE,001691-saunet-chase.png,segmap,normal
19,794,174,CHASE,001691-iternet_uni-chase.png,segmap,normal
19,794,4,CHASE,001691.png,original,normal
19,795,172,CHASE,001691-saunet-chase.png,segmap,normal
19,795,174,CHASE,001691-iternet_uni-chase.png,segmap,normal
19,795,4,CHASE,001691.png,original,normal
19,796,129,CHASE,001691-unet-chase.png,segmap,normal
19,796,206,CHASE,001691-vgan-chase.png,segmap,normal
19,796,4,CHASE,001691.png,original,normal
19,797,129,CHASE,001691-unet-chase.png,segmap,normal
19,797,172,CHASE,001691-saunet-chase.png,segmap,normal
19,797,4,CHASE,001691.png,original,normal
19,798,191,CHASE,001691-vesselunet-chase.png,segmap,normal
19,798,206,CHASE,001691-vgan-chase.png,segmap,normal
19,798,4,CHASE,001691.png,original,normal
20,799,39,CHASE,000003-eswanet-chase.png,segmap,normal
20,799,52,CHASE,000003-vgan-chase.png,segmap,normal
20,799,7,CHASE,000003.png,original,normal
20,800,52,CHASE,000003-vgan-chase.png,segmap,normal
20,800,175,CHASE,000003-laddernet-chase.png,segmap,normal
20,800,7,CHASE,000003.png,original,normal
20,801,80,CHASE,000003-unet-chase.png,segmap,normal
20,801,208,CHASE,000003-iternet-chase.png,segmap,normal
20,801,7,CHASE,000003.png,original,normal
20,802,39,CHASE,000003-eswanet-chase.png,segmap,normal
20,802,80,CHASE,000003-unet-chase.png,segmap,normal
20,802,7,CHASE,000003.png,original,normal
20,803,39,CHASE,000003-eswanet-chase.png,segmap,normal
20,803,175,CHASE,000003-laddernet-chase.png,segmap,normal
20,803,7,CHASE,000003.png,original,normal
20,804,77,CHASE,000003-vesselunet-chase.png,segmap,normal
20,804,201,CHASE,000003-iternet_uni-chase.png,segmap,normal
20,804,7,CHASE,000003.png,original,normal
20,805,175,CHASE,000003-laddernet-chase.png,segmap,normal
20,805,208,CHASE,000003-iternet-chase.png,segmap,normal
20,805,7,CHASE,000003.png,original,normal
20,806,52,CHASE,000003-vgan-chase.png,segmap,normal
20,806,208,CHASE,000003-iternet-chase.png,segmap,normal
20,806,7,CHASE,000003.png,original,normal
20,807,52,CHASE,000003-vgan-chase.png,segmap,normal
20,807,175,CHASE,000003-laddernet-chase.png,segmap,normal
20,807,7,CHASE,000003.png,original,normal
20,808,80,CHASE,000003-unet-chase.png,segmap,normal
20,808,175,CHASE,000003-laddernet-chase.png,segmap,normal
20,808,7,CHASE,000003.png,original,normal
20,809,175,CHASE,000003-laddernet-chase.png,segmap,normal
20,809,201,CHASE,000003-iternet_uni-chase.png,segmap,normal
20,809,7,CHASE,000003.png,original,normal
20,810,57,CHASE,000003-saunet-chase.png,segmap,normal
20,810,201,CHASE,000003-iternet_uni-chase.png,segmap,normal
20,810,7,CHASE,000003.png,original,normal
20,811,52,CHASE,000003-vgan-chase.png,segmap,normal
20,811,77,CHASE,000003-vesselunet-chase.png,segmap,normal
20,811,7,CHASE,000003.png,original,normal
20,812,52,CHASE,000003-vgan-chase.png,segmap,normal
20,812,80,CHASE,000003-unet-chase.png,segmap,normal
20,812,7,CHASE,000003.png,original,normal
20,813,52,CHASE,000003-vgan-chase.png,segmap,normal
20,813,201,CHASE,000003-iternet_uni-chase.png,segmap,normal
20,813,7,CHASE,000003.png,original,normal
20,814,57,CHASE,000003-saunet-chase.png,segmap,normal
20,814,77,CHASE,000003-vesselunet-chase.png,segmap,normal
20,814,7,CHASE,000003.png,original,normal
20,815,77,CHASE,000003-vesselunet-chase.png,segmap,normal
20,815,175,CHASE,000003-laddernet-chase.png,segmap,normal
20,815,7,CHASE,000003.png,original,normal
20,816,57,CHASE,000003-saunet-chase.png,segmap,normal
20,816,80,CHASE,000003-unet-chase.png,segmap,normal
20,816,7,CHASE,000003.png,original,normal
20,817,77,CHASE,000003-vesselunet-chase.png,segmap,normal
20,817,208,CHASE,000003-iternet-chase.png,segmap,normal
20,817,7,CHASE,000003.png,original,normal
20,818,39,CHASE,000003-eswanet-chase.png,segmap,normal
20,818,77,CHASE,000003-vesselunet-chase.png,segmap,normal
20,818,7,CHASE,000003.png,original,normal
20,819,52,CHASE,000003-vgan-chase.png,segmap,normal
20,819,77,CHASE,000003-vesselunet-chase.png,segmap,normal
20,819,7,CHASE,000003.png,original,normal
20,820,39,CHASE,000003-eswanet-chase.png,segmap,normal
20,820,57,CHASE,000003-saunet-chase.png,segmap,normal
20,820,7,CHASE,000003.png,original,normal
20,821,39,CHASE,000003-eswanet-chase.png,segmap,normal
20,821,175,CHASE,000003-laddernet-chase.png,segmap,normal
20,821,7,CHASE,000003.png,original,normal
20,822,39,CHASE,000003-eswanet-chase.png,segmap,normal
20,822,57,CHASE,000003-saunet-chase.png,segmap,normal
20,822,7,CHASE,000003.png,original,normal
20,823,57,CHASE,000003-saunet-chase.png,segmap,normal
20,823,201,CHASE,000003-iternet_uni-chase.png,segmap,normal
20,823,7,CHASE,000003.png,original,normal
20,824,57,CHASE,000003-saunet-chase.png,segmap,normal
20,824,77,CHASE,000003-vesselunet-chase.png,segmap,normal
20,824,7,CHASE,000003.png,original,normal
20,825,39,CHASE,000003-eswanet-chase.png,segmap,normal
20,825,80,CHASE,000003-unet-chase.png,segmap,normal
20,825,7,CHASE,000003.png,original,normal
20,826,39,CHASE,000003-eswanet-chase.png,segmap,normal
20,826,77,CHASE,000003-vesselunet-chase.png,segmap,normal
20,826,7,CHASE,000003.png,original,normal
20,827,77,CHASE,000003-vesselunet-chase.png,segmap,normal
20,827,80,CHASE,000003-unet-chase.png,segmap,normal
20,827,7,CHASE,000003.png,original,normal
20,828,57,CHASE,000003-saunet-chase.png,segmap,normal
20,828,175,CHASE,000003-laddernet-chase.png,segmap,normal
20,828,7,CHASE,000003.png,original,normal
20,829,77,CHASE,000003-vesselunet-chase.png,segmap,normal
20,829,80,CHASE,000003-unet-chase.png,segmap,normal
20,829,7,CHASE,000003.png,original,normal
20,830,39,CHASE,000003-eswanet-chase.png,segmap,normal
20,830,208,CHASE,000003-iternet-chase.png,segmap,normal
20,830,7,CHASE,000003.png,original,normal
20,831,39,CHASE,000003-eswanet-chase.png,segmap,normal
20,831,208,CHASE,000003-iternet-chase.png,segmap,normal
20,831,7,CHASE,000003.png,original,normal
20,832,52,CHASE,000003-vgan-chase.png,segmap,normal
20,832,57,CHASE,000003-saunet-chase.png,segmap,normal
20,832,7,CHASE,000003.png,original,normal
20,833,77,CHASE,000003-vesselunet-chase.png,segmap,normal
20,833,208,CHASE,000003-iternet-chase.png,segmap,normal
20,833,7,CHASE,000003.png,original,normal
20,834,80,CHASE,000003-unet-chase.png,segmap,normal
20,834,201,CHASE,000003-iternet_uni-chase.png,segmap,normal
20,834,7,CHASE,000003.png,original,normal
20,835,80,CHASE,000003-unet-chase.png,segmap,normal
20,835,208,CHASE,000003-iternet-chase.png,segmap,normal
20,835,7,CHASE,000003.png,original,normal
20,836,57,CHASE,000003-saunet-chase.png,segmap,normal
20,836,208,CHASE,000003-iternet-chase.png,segmap,normal
20,836,7,CHASE,000003.png,original,normal
20,837,39,CHASE,000003-eswanet-chase.png,segmap,normal
20,837,201,CHASE,000003-iternet_uni-chase.png,segmap,normal
20,837,7,CHASE,000003.png,original,normal
20,838,201,CHASE,000003-iternet_uni-chase.png,segmap,normal
20,838,208,CHASE,000003-iternet-chase.png,segmap,normal
20,838,7,CHASE,000003.png,original,normal
20,839,77,CHASE,000003-vesselunet-chase.png,segmap,normal
20,839,201,CHASE,000003-iternet_uni-chase.png,segmap,normal
20,839,7,CHASE,000003.png,original,normal
20,840,175,CHASE,000003-laddernet-chase.png,segmap,normal
20,840,208,CHASE,000003-iternet-chase.png,segmap,normal
20,840,7,CHASE,000003.png,original,normal
21,841,43,CHASE,001189-iternet-chase.png,segmap,normal
21,841,81,CHASE,001189-saunet-chase.png,segmap,normal
21,841,17,CHASE,001189.png,original,normal
21,842,146,CHASE,001189-vgan-chase.png,segmap,normal
21,842,194,CHASE,001189-eswanet-chase.png,segmap,normal
21,842,17,CHASE,001189.png,original,normal
21,843,78,CHASE,001189-iternet_uni-chase.png,segmap,normal
21,843,146,CHASE,001189-vgan-chase.png,segmap,normal
21,843,17,CHASE,001189.png,original,normal
21,844,43,CHASE,001189-iternet-chase.png,segmap,normal
21,844,194,CHASE,001189-eswanet-chase.png,segmap,normal
21,844,17,CHASE,001189.png,original,normal
21,845,81,CHASE,001189-saunet-chase.png,segmap,normal
21,845,217,CHASE,001189-vesselunet-chase.png,segmap,normal
21,845,17,CHASE,001189.png,original,normal
21,846,43,CHASE,001189-iternet-chase.png,segmap,normal
21,846,217,CHASE,001189-vesselunet-chase.png,segmap,normal
21,846,17,CHASE,001189.png,original,normal
21,847,43,CHASE,001189-iternet-chase.png,segmap,normal
21,847,146,CHASE,001189-vgan-chase.png,segmap,normal
21,847,17,CHASE,001189.png,original,normal
21,848,194,CHASE,001189-eswanet-chase.png,segmap,normal
21,848,217,CHASE,001189-vesselunet-chase.png,segmap,normal
21,848,17,CHASE,001189.png,original,normal
21,849,43,CHASE,001189-iternet-chase.png,segmap,normal
21,849,173,CHASE,001189-laddernet-chase.png,segmap,normal
21,849,17,CHASE,001189.png,original,normal
21,850,65,CHASE,001189-unet-chase.png,segmap,normal
21,850,173,CHASE,001189-laddernet-chase.png,segmap,normal
21,850,17,CHASE,001189.png,original,normal
21,851,65,CHASE,001189-unet-chase.png,segmap,normal
21,851,78,CHASE,001189-iternet_uni-chase.png,segmap,normal
21,851,17,CHASE,001189.png,original,normal
21,852,81,CHASE,001189-saunet-chase.png,segmap,normal
21,852,194,CHASE,001189-eswanet-chase.png,segmap,normal
21,852,17,CHASE,001189.png,original,normal
21,853,81,CHASE,001189-saunet-chase.png,segmap,normal
21,853,173,CHASE,001189-laddernet-chase.png,segmap,normal
21,853,17,CHASE,001189.png,original,normal
21,854,78,CHASE,001189-iternet_uni-chase.png,segmap,normal
21,854,173,CHASE,001189-laddernet-chase.png,segmap,normal
21,854,17,CHASE,001189.png,original,normal
21,855,43,CHASE,001189-iternet-chase.png,segmap,normal
21,855,173,CHASE,001189-laddernet-chase.png,segmap,normal
21,855,17,CHASE,001189.png,original,normal
21,856,173,CHASE,001189-laddernet-chase.png,segmap,normal
21,856,217,CHASE,001189-vesselunet-chase.png,segmap,normal
21,856,17,CHASE,001189.png,original,normal
21,857,43,CHASE,001189-iternet-chase.png,segmap,normal
21,857,146,CHASE,001189-vgan-chase.png,segmap,normal
21,857,17,CHASE,001189.png,original,normal
21,858,146,CHASE,001189-vgan-chase.png,segmap,normal
21,858,217,CHASE,001189-vesselunet-chase.png,segmap,normal
21,858,17,CHASE,001189.png,original,normal
21,859,78,CHASE,001189-iternet_uni-chase.png,segmap,normal
21,859,217,CHASE,001189-vesselunet-chase.png,segmap,normal
21,859,17,CHASE,001189.png,original,normal
21,860,43,CHASE,001189-iternet-chase.png,segmap,normal
21,860,81,CHASE,001189-saunet-chase.png,segmap,normal
21,860,17,CHASE,001189.png,original,normal
21,861,146,CHASE,001189-vgan-chase.png,segmap,normal
21,861,217,CHASE,001189-vesselunet-chase.png,segmap,normal
21,861,17,CHASE,001189.png,original,normal
21,862,43,CHASE,001189-iternet-chase.png,segmap,normal
21,862,78,CHASE,001189-iternet_uni-chase.png,segmap,normal
21,862,17,CHASE,001189.png,original,normal
21,863,78,CHASE,001189-iternet_uni-chase.png,segmap,normal
21,863,146,CHASE,001189-vgan-chase.png,segmap,normal
21,863,17,CHASE,001189.png,original,normal
21,864,78,CHASE,001189-iternet_uni-chase.png,segmap,normal
21,864,81,CHASE,001189-saunet-chase.png,segmap,normal
21,864,17,CHASE,001189.png,original,normal
21,865,65,CHASE,001189-unet-chase.png,segmap,normal
21,865,146,CHASE,001189-vgan-chase.png,segmap,normal
21,865,17,CHASE,001189.png,original,normal
21,866,81,CHASE,001189-saunet-chase.png,segmap,normal
21,866,146,CHASE,001189-vgan-chase.png,segmap,normal
21,866,17,CHASE,001189.png,original,normal
21,867,65,CHASE,001189-unet-chase.png,segmap,normal
21,867,81,CHASE,001189-saunet-chase.png,segmap,normal
21,867,17,CHASE,001189.png,original,normal
21,868,43,CHASE,001189-iternet-chase.png,segmap,normal
21,868,65,CHASE,001189-unet-chase.png,segmap,normal
21,868,17,CHASE,001189.png,original,normal
21,869,65,CHASE,001189-unet-chase.png,segmap,normal
21,869,194,CHASE,001189-eswanet-chase.png,segmap,normal
21,869,17,CHASE,001189.png,original,normal
21,870,78,CHASE,001189-iternet_uni-chase.png,segmap,normal
21,870,194,CHASE,001189-eswanet-chase.png,segmap,normal
21,870,17,CHASE,001189.png,original,normal
21,871,173,CHASE,001189-laddernet-chase.png,segmap,normal
21,871,194,CHASE,001189-eswanet-chase.png,segmap,normal
21,871,17,CHASE,001189.png,original,normal
21,872,146,CHASE,001189-vgan-chase.png,segmap,normal
21,872,173,CHASE,001189-laddernet-chase.png,segmap,normal
21,872,17,CHASE,001189.png,original,normal
21,873,146,CHASE,001189-vgan-chase.png,segmap,normal
21,873,194,CHASE,001189-eswanet-chase.png,segmap,normal
21,873,17,CHASE,001189.png,original,normal
21,874,81,CHASE,001189-saunet-chase.png,segmap,normal
21,874,217,CHASE,001189-vesselunet-chase.png,segmap,normal
21,874,17,CHASE,001189.png,original,normal
21,875,65,CHASE,001189-unet-chase.png,segmap,normal
21,875,81,CHASE,001189-saunet-chase.png,segmap,normal
21,875,17,CHASE,001189.png,original,normal
21,876,65,CHASE,001189-unet-chase.png,segmap,normal
21,876,217,CHASE,001189-vesselunet-chase.png,segmap,normal
21,876,17,CHASE,001189.png,original,normal
21,877,194,CHASE,001189-eswanet-chase.png,segmap,normal
21,877,217,CHASE,001189-vesselunet-chase.png,segmap,normal
21,877,17,CHASE,001189.png,original,normal
21,878,43,CHASE,001189-iternet-chase.png,segmap,normal
21,878,217,CHASE,001189-vesselunet-chase.png,segmap,normal
21,878,17,CHASE,001189.png,original,normal
21,879,78,CHASE,001189-iternet_uni-chase.png,segmap,normal
21,879,81,CHASE,001189-saunet-chase.png,segmap,normal
21,879,17,CHASE,001189.png,original,normal
21,880,81,CHASE,001189-saunet-chase.png,segmap,normal
21,880,173,CHASE,001189-laddernet-chase.png,segmap,normal
21,880,17,CHASE,001189.png,original,normal
21,881,173,CHASE,001189-laddernet-chase.png,segmap,normal
21,881,194,CHASE,001189-eswanet-chase.png,segmap,normal
21,881,17,CHASE,001189.png,original,normal
21,882,78,CHASE,001189-iternet_uni-chase.png,segmap,normal
21,882,217,CHASE,001189-vesselunet-chase.png,segmap,normal
21,882,17,CHASE,001189.png,original,normal
22,883,144,CHASE,001185-saunet-chase.png,segmap,normal
22,883,147,CHASE,001185-laddernet-chase.png,segmap,normal
22,883,18,CHASE,001185.png,original,normal
